adm4,local_datetime,subdistrict_name,t,hu,ws,wd,tcc,visibility,weather_desc_en,rain_level,sea_level,tide_height,flood
31.73.04.1004,2024-01-23 22:00:00,kedoya selatan,27.056155605936635,92.843189259058,15.196510220499578,S,71.2135965593643,4.0789656126605935,Rain,5.622172790747165,1.7892069019722336,1.467431827074422,1
31.73.01.1003,2024-01-24 00:00:00,sukabumi selatan,27.700123503587516,112.08347428589494,29.792953844832727,W,90.23540685367102,6.438248375208422,Thunderstorm,0.631075439032044,1.9273317633917009,2.592774698045215,0
31.73.04.1004,2024-01-24 02:00:00,roa malaka,28.469121304695367,91.123217759115,15.64648021804532,SW,63.10029795777088,4.3564219477757815,Thunderstorm,2.763163921895504,0.5088033385065389,1.6688515477357555,0
31.73.08.1002,2024-01-24 04:00:00,jembatan besi,30.48336636492305,68.23674012842818,11.786728425708572,W,29.966539693810784,3.3946576876491066,Light Rain,2.708713619143597,0.285320161097105,0.8500470101017924,0
31.73.08.1002,2024-01-24 06:00:00,kedoya selatan,28.497249938281332,67.65713957703485,10.155914915086502,W,31.91297295751766,8.287352477361932,Clear,0.4664873517830958,0.7676240316211458,2.3013354317835906,0
31.73.01.1004,2024-01-24 08:00:00,duri kepa,32.903170096648985,87.25458730326388,8.926760730131928,NE,73.16861250399688,4.997010752143015,Light Rain,3.4648311492291275,2.62569527796222,1.3356859261956135,0
31.73.04.1009,2024-01-24 10:00:00,kembangan utara,32.21505217848642,50.53589196778604,19.78305742261376,W,30.173288321833493,0.935695612798054,Cloudy,2.906280351259785,1.2166827093787416,2.1003690859047874,0
31.73.04.1010,2024-01-24 12:00:00,duri selatan,25.54619524070803,70.22093447099827,4.173137622351522,S,59.80603914089334,7.911922131115968,Rain,1.0786067089271547,1.9558829205813215,1.786690204086706,0
31.73.08.1005,2024-01-24 14:00:00,cengkareng timur,30.42592081185378,71.32954206202685,8.282721802477415,E,45.89864681965796,4.609223198750196,Light Rain,1.9873077327382,0.2863558957292501,0.150300680803705,0
31.73.08.1001,2024-01-24 16:00:00,pekojan,33.28373220178322,83.16070176234435,26.776874974183844,W,27.40898419497858,7.219346219632696,Clear,0.2530603863727407,0.640595189628402,2.155174828277078,0
31.73.08.1001,2024-01-24 18:00:00,kebon jeruk,27.521274618058683,83.58853170107255,7.107111031150264,SW,75.86638596870284,8.51828596287462,Thunderstorm,0.109460722579247,0.7813605998161669,0.5643017114507105,0
31.73.04.1006,2024-01-24 20:00:00,cengkareng barat,28.094672364173395,64.04326847150688,22.79138522181306,SE,72.67323945582766,6.2220760587103685,Rain,1.567562894424373,0.0911948939842498,1.330586136989993,0
31.73.01.1006,2024-01-24 22:00:00,jembatan lima,27.426175282963165,68.79406446070655,-2.4597561010008158,S,20.197939510465037,0.5055924055318775,Light Rain,3.060199963562852,1.164462177059331,0.2142819821332715,0
31.73.08.1002,2024-01-25 00:00:00,kali anyar,27.48611665895856,81.16035574954614,27.860935789549355,NW,66.94012023791788,0.6900747962392977,Rain,0.962083846712886,0.3741014474129286,0.967385923623626,0
31.73.04.1008,2024-01-25 02:00:00,kembangan utara,24.165034557555234,63.261126438194246,4.382532796507633,NW,63.22069235771231,4.007403802446513,Cloudy,0.4129018441864864,1.7918277554185282,1.7558660755189506,0
31.73.05.1006,2024-01-25 04:00:00,kedoya utara,25.137692540539675,92.1099494419557,7.781652504602394,SW,75.99837733331617,5.588792574640876,Thunderstorm,1.1615888859294563,1.1021756858314518,2.4760144791681133,0
31.73.01.1002,2024-01-25 06:00:00,duri kosambi,29.15769971021333,83.52103522151924,21.217460696692505,N,58.9340107576104,8.818095959843678,Clear,3.217692371036055,2.2185354204444594,1.4150147368963617,0
31.73.08.1006,2024-01-25 08:00:00,kebon jeruk,33.26445482049034,77.22383136795239,17.6794173671923,NE,90.99427597186984,6.4833140960608215,Rain,1.0144159409416418,0.3149397089766634,3.029957433918879,0
31.73.04.1010,2024-01-25 10:00:00,kali anyar,27.18218245959721,80.38104039936066,23.07000765869647,SW,51.46778064048418,12.458792030948896,Thunderstorm,3.2812231842986384,0.6045966866996202,1.4541727374536684,0
31.73.08.1004,2024-01-25 12:00:00,jembatan lima,27.098119965142804,68.03842772417387,4.313221021819734,SE,47.76743419424649,1.903296247955676,Light Rain,2.6031124248098507,0.7037976270280566,1.671149823442487,0
31.73.04.1010,2024-01-25 14:00:00,jembatan besi,33.80184156171778,65.7449434531849,12.870244362201309,S,29.88833386495463,6.046466528595799,Clear,1.023616114273895,1.4021914155604334,0.4197617409843188,0
31.73.05.1005,2024-01-25 16:00:00,kedaung kali angke,25.766971111978396,68.64515341682377,10.019741082335816,NE,30.927677104692105,4.590419271624652,Clear,1.152758358375621,0.6920792922516255,2.1679675571712025,0
31.73.04.1011,2024-01-25 18:00:00,kapuk,24.185647738539416,81.94972527068775,5.763824907466287,N,28.62393848551924,6.3376595932629325,Heavy Rain,2.843975235472923,2.412283861261341,2.1130185001716564,0
31.73.01.1003,2024-01-25 20:00:00,cengkareng barat,26.566924172294872,77.64836024830758,20.488635646321807,SW,60.2473489967512,10.235016819318412,Rain,2.098649177838446,0.8829388173773424,0.9406083349166467,0
31.73.04.1004,2024-01-25 22:00:00,kembangan utara,27.04085005523744,68.6740413375703,23.484836308403555,E,47.843639662770144,10.397482822352234,Thunderstorm,0.4000853058483342,0.3043160924984259,0.1199227998364838,0
31.73.08.1006,2024-01-26 00:00:00,tanah sereal,23.93912099391749,85.54122653376983,12.438181950738263,NE,63.10449751286362,5.8747725139508,Rain,1.3464647157912182,0.9015174766973766,0.3795271489094889,0
31.73.04.1011,2024-01-26 02:00:00,tanah sereal,28.57000577047824,72.25335563224162,28.48773788526147,N,23.92289071550003,7.948141184388852,Light Rain,0.4875821103761821,0.7694014123348952,2.6899958141714,0
31.73.08.1005,2024-01-26 04:00:00,meruya selatan,31.648341650872467,64.78065871299322,8.564405985119098,SW,32.91862825664877,6.288621393809219,Light Rain,3.6235702896247632,1.7752274511140285,0.0226398339363025,0
31.73.04.1007,2024-01-26 06:00:00,kedoya utara,25.2588261233278,78.41563086753644,28.27849410032419,W,32.48987432709852,2.972366342138352,Clear,3.158780429540446,0.7002748307907991,3.322049121064529,0
31.73.08.1002,2024-01-26 08:00:00,kembangan selatan,29.186594638858534,60.18049399046991,20.198138287465287,SW,109.88445538567944,5.771650542168317,Clear,0.6284424025091636,0.1890080022751727,0.4913746311878546,0
31.73.08.1006,2024-01-26 10:00:00,duri kosambi,30.06837666835104,50.48007949903936,4.785283940576624,SE,50.47496153101797,4.43720433116372,Thunderstorm,3.606507672606045,1.173016006283338,1.0874130736578975,0
31.73.04.1009,2024-01-26 12:00:00,duri kepa,28.69770860135584,74.68267911811839,32.447639730062825,SW,53.0018889130632,5.573602175178949,Cloudy,2.897020516768513,0.5085219625033895,4.928478003803556,0
31.73.05.1005,2024-01-26 14:00:00,meruya selatan,29.46716346287452,65.29714979584448,11.509415052713369,E,52.71980416111413,3.545798499771161,Rain,4.084342215296847,0.1042967154211759,0.8756474782150895,0
31.73.04.1003,2024-01-26 16:00:00,sukabumi utara,29.50043408831196,71.09931110690769,25.746666008091047,SW,94.19999101661828,6.133442527136614,Rain,1.4375420766204807,1.0487291634586058,0.270250728761356,0
31.73.04.1003,2024-01-26 18:00:00,tambora,26.612070203840705,60.84661677936449,16.602653026244585,NW,13.641385927231568,6.520094320962701,Light Rain,2.6557154123626963,0.9246343269282442,1.0372934723160496,0
31.73.08.1001,2024-01-26 20:00:00,tambora,33.22151662675508,92.15043347832076,18.577301374185847,N,53.16642726470037,7.544128818447349,Rain,8.153877291439798,0.8538676960395963,0.4083126773051986,1
31.73.05.1003,2024-01-26 22:00:00,kelapa dua,32.50425286854387,65.23846120797357,23.12368529006756,W,13.402861489512098,6.530909269460879,Thunderstorm,1.0085427684767605,1.2395178401354776,1.1071205450680568,0
31.73.01.1004,2024-01-27 00:00:00,meruya utara,32.33883748589156,68.54044844602898,22.64592475973581,NW,-5.86046398862247,9.934268291481615,Heavy Rain,1.4832779162519556,0.5662488485312545,1.542131160594258,0
31.73.01.1003,2024-01-27 02:00:00,tambora,31.834872260895573,80.19316943766839,12.392608479232717,SW,36.00880597746847,11.366759515311058,Clear,1.3009854924681294,1.123616951103482,2.672977679416654,0
31.73.08.1006,2024-01-27 04:00:00,sukabumi selatan,24.43232824805845,54.9491779492756,19.934266243121023,E,65.17740014913721,4.695594383056985,Light Rain,1.4337424230452496,0.5576655761042844,2.07899161946337,0
31.73.04.1003,2024-01-27 06:00:00,meruya selatan,31.58433222325907,53.88538251519128,19.286392246857343,N,34.39210234531265,8.2270226353904,Clear,2.6926430256936973,1.6901978998379947,1.632359193103502,0
31.73.01.1005,2024-01-27 08:00:00,jembatan lima,30.81091941789382,80.23733487440205,17.18878546121474,N,64.76015896309843,11.167394670987411,Clear,1.7221885625893405,1.0115549812294076,4.091988628715037,0
31.73.08.1003,2024-01-27 10:00:00,duri kosambi,24.54229698947706,68.35414692188644,13.59081630619608,SW,57.39962071309278,8.293959155908361,Clear,1.03967605629207,2.434220848640116,2.189947116606012,0
31.73.04.1007,2024-01-27 12:00:00,sukabumi utara,28.321595323942923,61.78526883789468,17.171555313155544,E,51.15216047591064,7.577707453528973,Heavy Rain,1.6444352481218885,0.6336332972425334,3.2147654197393702,0
31.73.01.1004,2024-01-27 14:00:00,duri utara,29.72767638096436,83.43755424751014,32.32695140160594,SE,86.87566115628805,1.054401429927205,Rain,0.5878728213854703,1.3171158071631428,2.5471361395648824,0
31.73.01.1003,2024-01-27 16:00:00,meruya utara,33.695452714986544,63.07406592569933,12.799282796877872,W,39.52519247694853,4.3011301872543735,Cloudy,1.745533238804002,1.93683357131,3.167170665945424,0
31.73.08.1004,2024-01-27 18:00:00,kembangan selatan,31.00858260259653,70.80639771237063,25.75935045622853,N,64.37571363113646,4.676140924227161,Clear,3.831832899054812,1.460755049213846,2.86179162968343,0
31.73.04.1006,2024-01-27 20:00:00,kedaung kali angke,26.46383440359301,61.86245612040101,9.99766176059679,W,8.813537513885535,9.298636330348472,Thunderstorm,0.5770906234522739,1.1432727073991429,2.477438811210192,0
31.73.01.1002,2024-01-27 22:00:00,jembatan lima,33.784304683945294,79.1220273169585,7.73918126470204,E,57.20378501392239,3.857881045368325,Clear,2.3534917295563287,1.3001895278649462,2.2018148653147525,0
31.73.08.1003,2024-01-28 00:00:00,kapuk,29.06134814069257,93.92224980143526,43.62338795491604,NE,48.14599266171663,5.515527924336849,Clear,4.512275435321235,1.4377403564936588,3.27686426420377,0
31.73.04.1006,2024-01-28 02:00:00,duri kosambi,28.204549256070013,47.97918452004723,20.00640727235153,NW,24.60992670138858,7.893578379116627,Rain,2.577777143098991,1.2695549381784408,0.7344773245072331,0
31.73.04.1007,2024-01-28 04:00:00,cengkareng barat,28.0007246720174,76.37706140499817,20.243660349439622,N,64.82971217193543,3.7420426363568726,Thunderstorm,1.0010889601967634,1.0188223773558778,0.5526898140503476,0
31.73.05.1001,2024-01-28 06:00:00,kedoya utara,24.293420500298225,87.08085602121618,20.482855745294223,NE,35.88893942540028,6.45185863633254,Rain,1.408450293708139,1.621931917858899,0.5056132384324123,0
31.73.04.1007,2024-01-28 08:00:00,joglo,28.622257141147067,68.69183535311987,27.491648822450333,N,98.76342732924894,6.117068331804942,Clear,0.5381660363520782,0.9626309976588364,2.096885112350373,0
31.73.05.1003,2024-01-28 10:00:00,meruya utara,30.35876885536997,58.48250605436181,18.865299192500157,SE,-7.234472808672486,7.988208848538516,Rain,0.2772913962255565,0.2406810670710925,2.879441872899507,0
31.73.08.1001,2024-01-28 12:00:00,duri utara,27.83410912796652,80.813015099688,22.39020145822186,SW,61.007065629305714,7.427483350314454,Rain,3.066413240114937,2.6818370212190823,0.1777974700997331,0
31.73.05.1002,2024-01-28 14:00:00,joglo,30.13848515647738,89.1680753190354,6.209348914670246,E,55.77685511033959,7.346411204541417,Light Rain,1.784915944761598,1.7344846653760029,0.5644558056308878,0
31.73.05.1001,2024-01-28 16:00:00,kali anyar,26.464333852657354,87.5691000366647,23.8375932670784,N,47.54431050206079,6.250689663438979,Heavy Rain,1.3456438888841749,0.2994196371254097,3.221945539827211,0
31.73.04.1005,2024-01-28 18:00:00,kedoya utara,28.5331562427647,80.02088662320018,13.302169161375792,E,41.224843920999874,1.4292296315907729,Cloudy,2.4605096530662123,0.8345761353754031,2.305486581063088,0
31.73.05.1002,2024-01-28 20:00:00,srengseng,29.84133694391952,76.16492307869514,21.143235385742337,S,56.43663017867579,6.093660917732243,Heavy Rain,2.4097657296314043,0.5736089722879121,2.2521022712282885,0
31.73.08.1001,2024-01-28 22:00:00,kali anyar,29.478511216505883,61.82098818593032,0.5428129244652915,N,81.71641311294945,5.8769403276524965,Heavy Rain,0.5742872260713632,0.6310386035157889,1.9627385957847203,0
31.73.05.1005,2024-01-29 00:00:00,duri kepa,24.34515126710859,87.20540724891185,20.78451630922128,SE,12.144131441608437,7.70415980340123,Thunderstorm,1.6378422447445729,1.726184842646021,1.193352377271098,0
31.73.01.1004,2024-01-29 02:00:00,duri utara,27.68076934448636,86.40991269437811,-4.003664583654773,SE,34.18330814460116,4.648332407188602,Light Rain,0.397683753108379,0.7645958399092606,0.4544472923278475,0
31.73.01.1001,2024-01-29 04:00:00,roa malaka,33.733044666584334,58.38155952520556,12.964232745610529,SW,27.966676990778787,5.8422449180296665,Light Rain,3.922434236695033,2.5676501984725126,2.180185448899481,0
31.73.01.1001,2024-01-29 06:00:00,kembangan selatan,27.527951439485268,80.00031716497004,0.625395118309342,SW,26.77146229627414,5.923329332186033,Rain,1.9380472030304563,0.3865721883551691,4.069527934003542,0
31.73.04.1005,2024-01-29 08:00:00,tambora,28.98135850802912,84.14905886233117,20.80917552885553,NE,63.41123944829347,3.9042651289525407,Heavy Rain,2.824347125183416,1.0068059430514096,1.8208019113248732,0
31.73.04.1010,2024-01-29 10:00:00,krendang,28.688067497352257,87.44811855298309,15.943442590618728,SE,69.68532322467833,2.77202143261224,Cloudy,2.903499280875809,0.0374692857074163,0.0501624789017556,0
31.73.01.1006,2024-01-29 12:00:00,kedoya utara,33.420709006608504,73.67716193808566,8.693114846930573,E,81.79049359375674,6.717630779222796,Thunderstorm,0.7493126495495788,1.2933036675228622,1.2077392767895216,0
31.73.05.1004,2024-01-29 14:00:00,rawa buaya,32.62610452902181,62.41730520223373,27.725614222675357,S,70.08632767688061,8.323864077992598,Light Rain,0.4585047734206589,1.3895217046926196,2.619410314877195,0
31.73.08.1003,2024-01-29 16:00:00,duri kepa,31.24537872372971,67.53159669294979,7.606683379576235,W,72.14837791626152,4.129429573893352,Rain,1.5124614222465806,1.7517859657626762,2.7653210289511136,0
31.73.05.1001,2024-01-29 18:00:00,kedoya selatan,26.15306176433735,60.26365256428939,-10.815896925692964,SE,18.7690567021618,5.175402802885441,Cloudy,3.292624514757104,0.0463498521270585,3.3650028621492174,0
31.73.01.1004,2024-01-29 20:00:00,jembatan lima,29.96327849470411,74.02145555418947,19.77864889786182,N,92.4376153633051,7.866022044176327,Heavy Rain,1.1576182312216714,1.3766616009903412,2.7548527852664653,0
31.73.04.1003,2024-01-29 22:00:00,roa malaka,30.56024691814489,71.2038980094563,0.0985123713154401,W,49.35350602755484,8.115629964910195,Cloudy,2.756404597666911,0.3299445208170938,0.9979181050181708,0
31.73.01.1002,2024-01-30 00:00:00,duri kepa,26.93841780904333,105.61925153922242,7.879905874915682,W,80.97358255265638,6.329406417998612,Light Rain,1.5565247937134945,1.1074606829983389,1.7350718311854862,0
31.73.04.1003,2024-01-30 02:00:00,roa malaka,26.44681578263988,87.62888233439983,10.880500298363453,SE,19.675895836821432,6.798969210430175,Thunderstorm,1.405162100746341,0.6761053999467319,0.3160771431189437,0
31.73.01.1001,2024-01-30 04:00:00,duri utara,33.81183039860541,88.70613716580928,3.0554507119625534,S,48.54790426413703,7.101728372010881,Heavy Rain,1.240049802911188,0.016235770489021,2.2321726139584106,0
31.73.04.1007,2024-01-30 06:00:00,kali anyar,28.07597497534278,81.53801956562646,11.084349963236397,E,78.68416664969311,7.56154931744445,Thunderstorm,4.642057850839993,1.6100148119017823,2.352097168009811,1
31.73.01.1004,2024-01-30 08:00:00,jembatan lima,33.55435876509479,69.47109954023854,3.216949056152627,N,55.4009816728048,2.982320193791113,Clear,0.6566828281276764,0.8231967642993326,0.4464788498881478,0
31.73.04.1004,2024-01-30 10:00:00,kedaung kali angke,31.787454252628272,70.79376981048541,16.747080608729696,NE,35.50680611863617,10.660288519374149,Cloudy,0.3718804230995658,1.7185555079060104,1.08476297394589,0
31.73.08.1002,2024-01-30 12:00:00,kali anyar,30.10252357518028,72.11058368457697,4.740593289956982,NE,88.01679912578378,6.438792957178487,Cloudy,3.390377347398968,1.775842647271951,0.6644563438346669,0
31.73.08.1001,2024-01-30 14:00:00,cengkareng barat,30.230218464875048,77.46445498994814,15.605777439492064,NE,24.88553159930799,7.60984284227329,Rain,0.7052437435345136,2.082524290272539,2.4608036301967164,0
31.73.04.1003,2024-01-30 16:00:00,srengseng,24.93150148867625,80.35556201767508,25.37459389925609,SW,54.170755379084135,3.777739979877375,Heavy Rain,0.2827521848858803,0.6240726987235293,1.3568611990787305,0
31.73.01.1006,2024-01-30 18:00:00,duri kepa,29.52745030194509,74.76632041583721,22.09805818434968,N,70.9787065728473,5.257270589957029,Cloudy,1.1986115949075336,0.2854693584047787,0.6652790114199929,0
31.73.05.1006,2024-01-30 20:00:00,jembatan besi,32.98828067100615,70.57494721439966,14.640366407542846,W,108.01230790315918,6.703354207295761,Light Rain,0.9450248050759804,1.9937527634098733,2.417310111429224,0
31.73.08.1005,2024-01-30 22:00:00,kali anyar,30.884520273259827,66.2078938884444,6.812042748751873,NE,43.02828622385084,1.0992294131824505,Clear,0.2743165263580731,1.113093229563577,2.2016694889816737,0
31.73.08.1005,2024-01-31 00:00:00,srengseng,29.37749781380254,54.71847158295777,16.719409814152257,SW,47.65658026101987,3.4197779851034213,Light Rain,1.2337989803691554,2.112632056812893,2.458013210938663,0
31.73.01.1003,2024-01-31 02:00:00,jembatan lima,33.8316276168062,93.22158918160711,9.341010690507442,SE,43.37595872170276,3.871558880041167,Thunderstorm,2.9274612269160247,0.0818172429961016,0.4382656784706658,0
31.73.04.1010,2024-01-31 04:00:00,kedoya selatan,28.407010820103608,106.48963661708628,17.08143837876403,W,60.75801431919077,2.449966546381249,Clear,1.3708583619636852,1.583050563412376,0.7409978329352537,0
31.73.05.1003,2024-01-31 06:00:00,pekojan,27.164467569580896,92.01237392216406,0.5413865822573971,N,69.64947282226242,6.0073933896947285,Clear,0.3313620172800202,1.065192503372535,2.287731475854113,0
31.73.05.1003,2024-01-31 08:00:00,jembatan besi,29.3760543657037,56.64048704140405,22.31286285801221,N,82.50826940702062,5.54453779246317,Light Rain,3.445714474538489,0.9973604475858702,0.5864281160155678,0
31.73.08.1003,2024-01-31 10:00:00,meruya utara,31.127952756815294,86.07984480015526,15.63227527162911,N,73.92703167676531,9.392449647628002,Cloudy,4.9215230805832855,0.7726213914879059,0.552715726563829,0
31.73.04.1006,2024-01-31 12:00:00,tambora,24.02393413155152,89.48638167717243,34.40675539987503,NW,42.03551521482521,2.8557781375191524,Light Rain,3.46326678138068,0.1397570243777807,0.5527229839307116,0
31.73.04.1003,2024-01-31 14:00:00,kapuk,29.75076828597712,68.9513984578452,26.61788643980925,SW,75.38553916475718,6.337943172410013,Heavy Rain,0.5707834508160243,1.5630917876816015,2.402534544214076,0
31.73.04.1003,2024-01-31 16:00:00,srengseng,31.253425710876293,81.79088786138499,20.232211439659423,W,57.01973155197798,3.4738568558851197,Thunderstorm,0.5192682094360699,0.7161167827044841,1.467403813030078,0
31.73.08.1003,2024-01-31 18:00:00,duri utara,28.165085243118504,68.1907635815321,14.275438437909935,E,73.65235452056467,1.3234251373045938,Clear,2.4575839097269423,1.2002444371988876,2.075610620074772,0
31.73.04.1007,2024-01-31 20:00:00,jembatan lima,32.10164248059594,96.7545993909522,9.048555527341724,NW,75.1055686648387,7.244963766361605,Heavy Rain,1.9413920785724748,2.580742728528465,0.246166697716297,0
31.73.04.1011,2024-01-31 22:00:00,angke,30.769698813094564,80.01313981203336,23.47929405616625,NW,96.1666872948559,7.457669283363296,Cloudy,0.767803493219336,0.5999592251916281,0.2337570193483205,0
31.73.04.1009,2024-02-01 00:00:00,tambora,35.059675420014614,61.55994472224935,13.365093975195316,NW,45.66843625640051,7.153286437429394,Cloudy,2.165352313758968,0.79180128267421,3.161593179146294,0
31.73.04.1011,2024-02-01 02:00:00,rawa buaya,26.789723637280368,84.3934305709587,25.429458986694925,E,40.80968383410443,2.352703398340809,Light Rain,1.8013014972350792,0.8999070621657483,1.9746281870440008,0
31.73.08.1001,2024-02-01 04:00:00,kapuk,31.31166119411984,89.99003017615007,18.804997401484272,NW,66.06791373517932,5.949601505759523,Rain,4.477942287191293,0.7143222725831113,0.1343620622653758,1
31.73.04.1011,2024-02-01 06:00:00,kali anyar,26.02700560141983,77.60687444142597,18.866914115592355,NE,84.77792503883275,7.269515308368325,Clear,0.7641343284319104,0.7392043453439453,0.97381580750566,0
31.73.04.1007,2024-02-01 08:00:00,kedaung kali angke,24.316837235778635,81.65440828170561,20.47680002107695,N,56.1678349949059,8.181017031431036,Clear,4.300704187334497,1.5902953715312704,0.2738427856623011,0
31.73.05.1005,2024-02-01 10:00:00,meruya selatan,23.11533099075111,73.75250107550939,7.408517435391563,W,86.43672747932789,7.348987216019864,Rain,4.385746189373216,2.0921779419599127,0.1569370935911698,0
31.73.04.1004,2024-02-01 12:00:00,sukabumi utara,30.47555179148788,58.43591605815698,6.523784840181932,W,72.24802547225964,8.214347757221427,Cloudy,0.3031529087874187,1.1348001970455572,0.1048858630804192,0
31.73.05.1002,2024-02-01 14:00:00,duri utara,29.463032253693,72.57295499203416,6.225392018157827,N,49.5708462654348,8.477023108547055,Cloudy,2.296562569935972,1.624110491397396,1.4121731073817236,0
31.73.08.1004,2024-02-01 16:00:00,kelapa dua,27.56625596234401,82.2817024304485,24.386279448678494,SW,69.02374532232218,6.004265104325643,Clear,1.1989806075399885,0.8920142885689689,2.2776154260254056,0
31.73.08.1006,2024-02-01 18:00:00,srengseng,23.864624584178205,72.91405352191767,7.183300939150232,SE,43.6269427052161,7.015614399492385,Thunderstorm,1.1194832780200206,0.8717975294033941,1.3428870561710298,0
31.73.05.1002,2024-02-01 20:00:00,cengkareng timur,26.96191868199871,86.27766555426697,8.258363874060866,S,60.76131980284036,8.303090715871395,Clear,2.0873424544159582,0.7098482625414164,0.8950609424881519,0
31.73.04.1007,2024-02-01 22:00:00,krendang,28.94785950390292,69.11335356273656,19.98476936784831,NE,27.385494916907028,6.73711637198206,Cloudy,0.076197534631397,0.417212232747954,1.8750082331416011,0
31.73.01.1006,2024-02-02 00:00:00,meruya utara,31.20431005604492,70.05708352657132,13.170217304467409,E,52.95633708646535,8.815156683559062,Cloudy,1.4869507876004822,2.022407885686295,1.038207744500637,0
31.73.08.1003,2024-02-02 02:00:00,tanah sereal,28.888869303946112,86.71441197858137,12.067680624383575,S,80.12613579109126,7.981493848379666,Thunderstorm,0.5769250898374132,0.6279917443898289,0.6498251793669605,0
31.73.04.1003,2024-02-02 04:00:00,kedoya selatan,29.65694934492527,77.94817404915165,11.318870137374931,N,74.20943294558059,4.11005518608099,Heavy Rain,3.901412081667284,1.520778303628795,1.702335602386604,0
31.73.01.1006,2024-02-02 06:00:00,srengseng,27.86056322611789,68.83220863151047,-4.726363555930648,NW,70.48690893926872,2.3796688489950037,Heavy Rain,1.214788423668355,0.3590996243260576,1.9352536953594917,0
31.73.01.1001,2024-02-02 08:00:00,duri kosambi,33.93825390956812,89.63068160291873,7.000674716333032,W,62.00499090188987,5.784462769213492,Thunderstorm,1.5642886372858231,1.0674154420850277,2.93049095640653,0
31.73.08.1003,2024-02-02 10:00:00,cengkareng barat,26.02435835609056,64.84648494211616,25.54337202696531,SW,58.757537048418136,2.700465901375399,Thunderstorm,3.147882050143644,1.0299686609616292,2.5842932982971067,0
31.73.01.1001,2024-02-02 12:00:00,cengkareng timur,26.93660658450781,64.29666672009051,10.690178980323775,SW,22.452040532067063,5.948415762664572,Heavy Rain,1.4905819093299784,0.3655510336642954,0.7666302219428095,0
31.73.01.1005,2024-02-02 14:00:00,duri kepa,27.52820308611836,34.0455626998865,-1.0570677933265973,SE,49.446938794169895,5.715843376744537,Heavy Rain,2.461681266053683,0.7524708003194518,1.1872341998949505,0
31.73.04.1005,2024-02-02 16:00:00,kebon jeruk,30.4880779567714,66.7855365217131,6.645841006072763,SE,59.3368801493598,9.076979206279626,Heavy Rain,4.850475095462961,0.1734362940832919,1.496748194997177,0
31.73.04.1001,2024-02-02 18:00:00,kedoya utara,25.965421380520908,93.58614938222684,18.451402324595392,N,26.081656179784144,7.03239671551043,Heavy Rain,1.787059068168277,1.0440641042490688,1.7156538714886684,0
31.73.04.1005,2024-02-02 20:00:00,kelapa dua,29.3242573210684,44.93964607940933,18.280346342937083,NE,10.119576967496556,8.247234506033259,Clear,2.1229669976989163,0.3816608407066242,3.287387155721605,0
31.73.08.1002,2024-02-02 22:00:00,kebon jeruk,29.40773377407525,61.0597453962848,12.80572772224041,SW,83.41200859882838,4.477062092550304,Clear,1.461133647654285,0.9842775657611498,1.3722243683667854,0
31.73.04.1009,2024-02-03 00:00:00,kedoya selatan,26.95056218576115,81.0735131481697,9.39724072051003,S,55.98399755112329,9.664669690615089,Light Rain,2.793793388286531,1.5527753742132149,0.8147592816654653,0
31.73.08.1003,2024-02-03 02:00:00,kebon jeruk,29.879767625272432,42.45662251403966,3.2435827127755203,SE,60.03310494017692,8.030695883008503,Thunderstorm,1.8269326264199768,1.020217860229323,2.9776071857483988,0
31.73.04.1003,2024-02-03 04:00:00,duri selatan,26.05420051728101,67.40811126549046,18.523305754402383,W,68.82760905047863,6.8329748996568105,Rain,2.138215194737315,0.4689309434686997,2.9477633916186705,0
31.73.01.1005,2024-02-03 06:00:00,tanah sereal,25.74175884490017,91.1710469155866,22.57704472495492,W,29.70066030899328,1.09370160920707,Light Rain,2.3714320683620493,0.5097664482544414,2.5580268399641346,0
31.73.05.1003,2024-02-03 08:00:00,kelapa dua,29.220988704112543,104.1515064446857,26.46959748744915,N,44.424114824758064,8.763113428374629,Rain,0.200016442933697,1.999759523145865,0.5142823078258374,0
31.73.08.1004,2024-02-03 10:00:00,kapuk,24.18990162907802,78.93223855908884,5.760385029522556,NE,92.95931935891215,10.290664202127951,Rain,0.0425795666943611,1.1575178026685329,1.5526620656274157,0
31.73.08.1001,2024-02-03 12:00:00,kelapa dua,22.80285610111889,61.42596898491022,27.13108417741921,N,42.25735133430801,5.7638555550648105,Cloudy,0.8919505703664706,1.708113495655267,1.166135714126179,0
31.73.08.1004,2024-02-03 14:00:00,duri selatan,30.459850469755068,60.94163876983558,14.85698629131453,N,47.92617916372702,5.816425027698553,Thunderstorm,2.3715556773113486,1.7868133731413876,1.9891988009520696,0
31.73.08.1001,2024-02-03 16:00:00,srengseng,31.93579990975596,76.84108359818141,15.574927367153007,NE,37.65632187084267,4.407486240803606,Clear,0.6985256836653917,0.6730625508593597,0.3846937077187971,0
31.73.04.1001,2024-02-03 18:00:00,angke,27.60128028876494,78.79866975298424,23.05796434375664,NE,35.84051517564797,1.54283491864921,Light Rain,5.600613816192171,0.2271517534365409,2.4598101420709217,0
31.73.04.1008,2024-02-03 20:00:00,srengseng,27.02573366183475,101.48830061397284,10.676751236498482,NE,82.81786598004285,4.290808019162027,Thunderstorm,3.0942686716873427,1.5488792118152053,1.8924179952762292,0
