adm4,local_datetime,subdistrict_name,t,hu,ws,wd,tcc,visibility,weather_desc_en,rain_level,sea_level,tide_height,flood
31.73.01.1002,2024-02-18 00:00:00,sukabumi utara,30.854212534281963,57.17125993982829,17.233695909678026,SE,73.98038970387913,7.814843954495146,Light Rain,4.711301768040563,0.5761397886252029,2.612882168359527,1
31.73.04.1010,2024-02-18 02:00:00,angke,28.10040619622925,80.79499095441604,26.541829977500697,N,45.18850904550496,3.311051454413618,Cloudy,1.8351365628250353,1.4902220991467692,1.4085700499314495,1
31.73.01.1002,2024-02-18 04:00:00,meruya selatan,27.59457189754007,74.19158391074522,0.1086105423764323,E,74.80982733219263,3.729955395032644,Heavy Rain,1.3934939791327592,2.3533620633942136,1.3871955120114263,0
31.73.08.1005,2024-02-18 06:00:00,duri utara,30.779540400434772,49.507943589125254,11.83481447408224,S,5.013634728346879,7.568135123295219,Cloudy,0.37188191932192205,1.1977335817764472,2.102255284318928,0
31.73.01.1002,2024-02-18 08:00:00,cengkareng timur,26.913571959809506,76.47780177209488,7.796790237108028,NE,18.315997135349576,0.09404699231819702,Light Rain,2.7719499477752967,1.1362057617857022,2.42559958696197,1
31.73.04.1008,2024-02-18 10:00:00,kedoya selatan,29.294650994215168,62.70650085654947,2.304055681102202,N,-4.292779581545631,5.772397568454941,Thunderstorm,1.484474298054723,0.9661383183451745,2.6836166290985206,0
31.73.01.1006,2024-02-18 12:00:00,roa malaka,32.25730254519179,57.95576404150546,-2.372262772038729,N,25.029129327504734,7.251896283492551,Clear,4.816052738773401,0.7170454023761919,4.343725183901466,1
31.73.04.1010,2024-02-18 14:00:00,kedaung kali angke,26.616276226090946,74.8876420726269,5.1540870058264705,E,101.93519830399455,9.102596557509752,Clear,1.2973870318243632,1.4924813568006863,1.9010028929327727,0
31.73.05.1003,2024-02-18 16:00:00,jembatan besi,29.990209671228683,46.97470377155893,13.253698352096848,SW,54.24430847744288,9.628218308072954,Heavy Rain,3.565181429797465,1.8192828656697575,3.040168608177863,1
31.73.05.1006,2024-02-18 18:00:00,sukabumi utara,29.839006191225906,65.05432803182048,25.263510435546024,S,36.33797433660472,5.400147421591248,Heavy Rain,0.22927248725503024,0.09878491629091002,3.006038731462186,0
31.73.04.1008,2024-02-18 20:00:00,pekojan,28.6578097704395,111.46282759577403,2.2034169825887506,W,74.60787715633522,7.71372126996132,Heavy Rain,0.2102977475285399,1.8634948015910546,2.294207937222999,0
31.73.08.1001,2024-02-18 22:00:00,joglo,27.49551342687001,84.11162832176507,17.88642276409311,W,78.20061556762437,3.668436999450232,Rain,1.9362786371561846,2.334505370905667,0.8061310567063099,0
31.73.01.1002,2024-02-19 00:00:00,angke,32.41000076409155,62.07404209478782,17.2412637848518,SW,23.62776934204904,4.595517436360807,Clear,3.1514128953974554,0.22233474319822466,2.799687877083991,0
31.73.01.1002,2024-02-19 02:00:00,sukabumi utara,27.22734192425267,94.9594886125435,29.775892249559966,SW,118.25359000301488,9.248462081805178,Clear,1.5351980279696882,1.7691615696199041,2.000666255589345,1
31.73.08.1001,2024-02-19 04:00:00,duri selatan,23.754430755171455,60.48244320648449,20.27402336873864,SE,61.721324921243024,5.632344015259352,Light Rain,2.8507515447230563,2.342467304799535,0.12802130761173824,0
31.73.04.1002,2024-02-19 06:00:00,kedoya utara,30.767831285440018,66.78947017904287,20.77087886060955,SW,64.9277515463018,6.145082276766498,Rain,4.901566995615266,1.6048591627436974,2.6975360235542496,1
31.73.08.1002,2024-02-19 08:00:00,kembangan utara,25.500896171552775,58.226266802348945,21.381080991930567,S,67.3418661447377,3.080671895811395,Heavy Rain,0.03392117743120582,0.8894626468395662,0.5421994304651769,0
31.73.01.1006,2024-02-19 10:00:00,cengkareng barat,30.914665255923072,78.44064280392757,7.368772149797257,SE,67.2885547281396,6.820460846960093,Heavy Rain,0.3275809468180848,1.6553656392679257,2.2482502172865266,1
31.73.04.1009,2024-02-19 12:00:00,cengkareng timur,32.75345761430783,94.44818638754433,10.401701016935398,W,38.87798832394895,7.6720710481987755,Cloudy,0.08163695913781965,0.37883613169535824,0.7759547947957852,0
31.73.04.1003,2024-02-19 14:00:00,jembatan lima,30.736994072544032,60.382263171678474,24.98500561777505,SE,108.44049658876584,7.592349577564109,Rain,2.4733292960672264,0.7799010796430387,1.653878889128719,1
31.73.01.1001,2024-02-19 16:00:00,angke,31.999973442507116,45.11014072034547,-2.354357717487849,NE,47.434274961131656,2.622801503572077,Thunderstorm,1.2343962210248174,0.4429079757084431,0.25739090742181525,0
31.73.05.1002,2024-02-19 18:00:00,kembangan selatan,34.71270748178786,90.45312750487523,9.456732290826498,NE,79.05314583132038,8.303777287837647,Clear,3.325574626483089,0.050069429382105124,0.5650982114271768,0
31.73.05.1007,2024-02-19 20:00:00,pekojan,31.7007128686176,97.1124545996932,3.8597039636768073,W,42.606456686142685,3.1706803920244857,Light Rain,1.7045813082078065,1.0639137063908755,0.8110928473150562,0
31.73.04.1008,2024-02-19 22:00:00,krendang,29.881466038139592,46.05058784201988,17.36729398500981,E,38.094502265423785,5.6669988643782645,Thunderstorm,1.4396322234651737,1.2745111720616051,1.2666259067471473,0
31.73.08.1001,2024-02-20 00:00:00,sukabumi utara,33.60860946676659,81.37545998597354,11.706791315496881,W,103.08069157446599,1.5778158248152545,Thunderstorm,0.9167149182069703,1.5619317448023953,0.723639399141829,0
31.73.04.1003,2024-02-20 02:00:00,kebon jeruk,33.95412858290875,78.01511978752234,20.748188452700163,S,51.933139414068414,5.273795648999197,Light Rain,1.8523518366103189,2.561922539731472,1.8803992821622915,1
31.73.01.1005,2024-02-20 04:00:00,kembangan utara,33.994152364548675,63.42580397871811,14.404880872020088,SW,53.822675800872894,3.1565870239644407,Heavy Rain,3.4775717677522806,1.1771682431329287,2.038869987420141,1
31.73.05.1001,2024-02-20 06:00:00,jembatan lima,27.52881664057543,54.693912305004666,2.001648851611284,SE,61.90671592565323,4.581719734366614,Clear,3.1552946295509043,1.093869594441583,0.9055230690784752,1
31.73.08.1005,2024-02-20 08:00:00,duri utara,25.06419082385259,89.0255870994078,2.4006027011794657,E,120.8887885432525,5.888774070142549,Cloudy,0.9388499050560358,0.15566012144714603,1.5014396869639628,0
31.73.04.1009,2024-02-20 10:00:00,kedoya utara,27.35424126575467,77.3326200039857,15.293388012140609,SE,109.87149018174395,7.860050487510931,Heavy Rain,0.9354193008688412,0.6741089738809364,2.105856122976231,0
31.73.01.1005,2024-02-20 12:00:00,kembangan selatan,30.948295614804145,78.41685311478653,8.69011510588777,N,87.35448475470199,7.7718769156279865,Heavy Rain,2.762570576168719,1.635683410890231,1.3010448011274065,1
31.73.04.1010,2024-02-20 14:00:00,angke,29.391287591185915,65.81000771004747,10.748559547157534,NW,127.29680295010914,0.26979312267908817,Rain,0.45784327566635064,1.108745230254584,1.9961525606926085,0
31.73.08.1003,2024-02-20 16:00:00,meruya utara,28.34570003359558,63.21812672411649,23.444823918787264,NW,30.657089610512834,7.477500712731967,Thunderstorm,3.2696073869185813,1.0163735121734832,0.6659820205742076,0
31.73.05.1006,2024-02-20 18:00:00,kapuk,30.53891324396604,39.43357275296086,21.896615580281257,SE,71.3785083566236,6.2647969751407615,Thunderstorm,0.3303379066874792,1.7468909211743608,1.8155460716043714,0
31.73.01.1002,2024-02-20 20:00:00,tambora,24.730226356477786,71.47522081766904,30.861389776216978,E,56.61968975259451,4.2956664137089025,Clear,4.620055669048966,2.8875095724836646,0.972661677415299,1
31.73.04.1003,2024-02-20 22:00:00,srengseng,29.339844219925453,95.45818855549848,12.61537702870443,W,9.678593879575885,3.4730416540252116,Thunderstorm,2.0660515678182634,0.8360297369689523,0.21672675675003727,0
31.73.04.1006,2024-02-21 00:00:00,kembangan utara,32.13450762962676,61.947001637395616,9.812012425539637,NE,66.47331915193976,5.574478961903474,Cloudy,2.194134751802139,1.2285675028907679,0.8776250699323859,0
31.73.08.1005,2024-02-21 02:00:00,roa malaka,30.50698354281109,52.851378541776484,18.954877354823196,S,42.20211124518863,6.327280651044674,Cloudy,2.852453646715885,0.31540892049239133,2.026701350051206,1
31.73.04.1009,2024-02-21 04:00:00,krendang,30.914461299906563,81.02453600397338,10.505512194727444,SE,93.70820568832846,6.705662716440415,Cloudy,2.1040324293102084,2.751093059763645,2.49726377558883,1
31.73.01.1001,2024-02-21 06:00:00,kedoya selatan,33.504018109967255,83.6779347238874,10.788025738938375,SE,44.63972176491377,5.228010556976075,Light Rain,2.5529946101894048,0.5975918089016378,3.036167243138572,1
31.73.01.1005,2024-02-21 08:00:00,meruya utara,28.74701110783629,66.32601593019177,13.601302153547342,S,43.19274381930848,0.7500156167899119,Clear,5.980168060559703,0.4196219668026222,3.11114601504916,1
31.73.04.1001,2024-02-21 10:00:00,sukabumi selatan,27.06856773175971,69.73804568870077,29.61006090597787,W,93.69721368530321,4.462396974528453,Cloudy,1.1022838182385197,1.5293901280880984,0.1814522702559942,0
31.73.01.1004,2024-02-21 12:00:00,jembatan lima,32.33770406642992,78.55320481100851,21.421346958217026,SW,53.02510217615906,2.6938842818025495,Rain,1.4038295550301856,0.2610171076476566,2.9384494453423504,0
31.73.08.1005,2024-02-21 14:00:00,meruya utara,32.28510322520365,72.5180539434916,22.32632118919893,NE,84.27823325888423,11.014845937167681,Rain,4.069607564346523,2.069448387522809,0.04778210812658634,1
31.73.04.1002,2024-02-21 16:00:00,rawa buaya,30.53265148744194,89.14614535158911,29.22258649458184,SE,65.48769946683483,5.887238609274816,Heavy Rain,1.8446042502314606,1.5033284919936185,2.751961001061397,1
31.73.04.1004,2024-02-21 18:00:00,cengkareng barat,28.477556601081183,109.82356041769782,23.13513121977321,N,65.82894904280529,7.6388421313614625,Heavy Rain,0.1606949264501223,0.2060525155409697,2.154332272391658,0
31.73.01.1006,2024-02-21 20:00:00,sukabumi selatan,28.940100362370256,50.16440607328453,5.580707823143046,NE,48.4810503585791,7.366539994416875,Clear,1.6911078431350943,1.5685329105773411,1.6629724264060057,0
31.73.04.1001,2024-02-21 22:00:00,kembangan utara,25.285082551039643,92.45003799994085,23.0043701537138,N,67.46849605667674,6.5321129550969985,Heavy Rain,0.13500844478520357,0.7628440255075948,0.365859510261338,0
31.73.01.1006,2024-02-22 00:00:00,duri kepa,32.11874799175373,76.27061797478282,24.09937542657384,NW,51.344864569613144,4.665572660604215,Heavy Rain,1.485621761466237,1.3729669781285665,2.923182756398685,0
31.73.04.1007,2024-02-22 02:00:00,meruya selatan,32.01781743000678,94.72978162211855,20.971676455962665,S,34.238862865009956,4.337731268283419,Rain,1.3458262126725364,0.002753024869985854,0.21692791290028746,0
31.73.08.1005,2024-02-22 04:00:00,angke,25.18525414683066,85.17825308580467,13.658780559598776,NE,52.037883461144304,0.5438352438041836,Heavy Rain,4.590327561727904,0.04657324874248214,1.4258070603557818,1
31.73.05.1006,2024-02-22 06:00:00,cengkareng timur,31.417244377549103,75.6360534907611,20.060845830823908,SW,87.45748487589827,6.100163226982799,Rain,3.091019947762396,1.2856002607351182,1.5369010729089845,0
31.73.04.1003,2024-02-22 08:00:00,roa malaka,30.091728183667538,85.69145617624616,15.170907233406961,NE,68.32846753127764,6.50655713353589,Cloudy,1.778951897800945,2.5418094062581447,0.630108189927111,0
31.73.01.1002,2024-02-22 10:00:00,duri kosambi,26.01370783614251,69.08494831380264,6.903951148710629,E,74.24235258455033,5.611982843701057,Cloudy,0.17768970055929234,0.5131068520299868,1.6363692837708335,0
31.73.01.1002,2024-02-22 12:00:00,srengseng,25.48746500915992,63.61535191044686,9.048302804767111,E,54.72781958297115,6.103319916888224,Clear,0.5175955581932505,0.4524237150463062,0.10923965267482716,0
31.73.04.1003,2024-02-22 14:00:00,krendang,30.00420014179214,86.42295271599143,21.419249803852612,S,5.3862035624838,2.6355204043191014,Light Rain,2.9294170352227575,0.7589050542965339,3.2217463442719634,0
31.73.04.1008,2024-02-22 16:00:00,roa malaka,27.7988764855073,62.60779185454449,7.527680175618507,SW,23.612994664554247,4.979435470016707,Heavy Rain,2.614843581760203,0.030959639686859663,4.771764754545791,1
31.73.05.1001,2024-02-22 18:00:00,kembangan selatan,34.140498811771124,83.99868411893377,8.341272318379772,NE,47.337154173736366,4.065347382005883,Cloudy,2.2747852188834408,1.4740590517231629,0.5529735822892429,0
31.73.08.1004,2024-02-22 20:00:00,meruya selatan,31.660214879166187,75.19852570887927,21.84786720997939,W,25.810457091769248,7.443300471579463,Cloudy,0.8318834545224656,1.7541956276815132,0.9712259343844867,0
31.73.08.1001,2024-02-22 22:00:00,pekojan,30.290732672326065,41.23974565857377,16.50029177434787,NW,41.34896111808122,5.840151759955626,Clear,3.9117024637287967,1.4174322584116248,1.6576844638352193,1
31.73.01.1006,2024-02-23 00:00:00,duri kepa,30.431956986275082,66.49181803759758,20.32720480419486,SW,40.42798038131248,4.09114370759635,Thunderstorm,0.0903686709359488,0.8944371622699095,1.075283321341644,0
31.73.01.1006,2024-02-23 02:00:00,kali anyar,32.7419160358787,79.57383005162268,4.738239849050288,SE,41.19499761697874,5.323937202590461,Thunderstorm,4.300292060616873,0.2085310533192799,3.4703995258077684,1
31.73.08.1005,2024-02-23 04:00:00,pekojan,31.35686659692082,68.91452210352546,20.08758219285952,S,91.25720243661773,3.064259623261509,Clear,0.3489412271819252,2.68573106298152,1.062392869781845,0
31.73.04.1010,2024-02-23 06:00:00,kedaung kali angke,30.365292143638662,38.11333577036,9.649050719607246,W,53.342528491411635,4.891759081337665,Rain,3.6101777298576394,0.34280074761614576,0.9628960511726717,0
31.73.01.1002,2024-02-23 08:00:00,joglo,26.132990554574864,93.75928856897096,6.569115789596813,SW,78.47182104366101,7.231818164496936,Light Rain,1.8068611091827076,0.3237800051799853,2.2999113632911925,0
31.73.05.1004,2024-02-23 10:00:00,angke,37.69212889122401,77.19311988495625,10.984083852089691,S,58.86182752695484,2.312115506963125,Clear,1.6397838669262785,0.40675490604830156,1.5577968115599785,0
31.73.04.1009,2024-02-23 12:00:00,kelapa dua,25.781482787123853,81.14071643557192,27.10123882753999,SW,90.71211874138652,5.5777456102764535,Thunderstorm,0.9194069935067612,0.10988272406579624,1.655393217151586,0
31.73.08.1005,2024-02-23 14:00:00,kedoya utara,28.042404799968086,67.94655162225428,12.200077315061552,E,80.66784067203744,3.808233009971478,Light Rain,4.913535444088222,1.3110665312114447,2.4887684301937205,1
31.73.08.1004,2024-02-23 16:00:00,kali anyar,24.20427777175591,82.40328317542291,34.34525292565016,NW,39.64021467604581,2.3139477915904396,Cloudy,3.2076695050269244,0.6882651043575725,1.300060678842671,1
31.73.08.1002,2024-02-23 18:00:00,tanah sereal,30.4769076365424,101.15581015994874,-2.4525605831325183,S,104.60132240041935,10.526911187109263,Clear,0.7649157333114244,0.3376317542753109,0.07477502868760344,0
31.73.04.1007,2024-02-23 20:00:00,kelapa dua,29.368271998059345,64.1797769551277,2.00004699508591,NW,43.125816116398376,8.955880875538977,Rain,4.139713047719714,0.3906421950499408,2.9556524379741234,1
31.73.05.1004,2024-02-23 22:00:00,kembangan selatan,31.124547162345557,98.7413698951573,26.774308285518384,S,59.77921344867174,4.1984001916274485,Light Rain,2.156513543991456,0.6184941664299481,0.734981394408193,0
31.73.01.1002,2024-02-24 00:00:00,krendang,23.96310583906836,80.49072807019363,28.944246597964,E,64.28338942482426,4.9904264655054025,Thunderstorm,4.7979967648095405,0.49766440218006947,0.8021684975957565,0
31.73.04.1006,2024-02-24 02:00:00,kedoya selatan,32.11863114001202,62.24658718328284,7.8933043076362175,SE,67.11622269909817,0.5395903636728967,Cloudy,1.4556438853100624,2.155792476719679,1.7366965121665459,0
31.73.01.1002,2024-02-24 04:00:00,meruya selatan,26.62720484768947,106.58835477949486,15.940195144695746,W,74.94813567009996,1.64366587246242,Clear,1.042943946211789,0.7322396402127285,0.14941016250472505,0
31.73.08.1001,2024-02-24 06:00:00,cengkareng timur,28.510058358533257,80.39110695467588,21.492327257403524,E,35.43519436663941,2.836888253922249,Heavy Rain,3.527371876614123,1.147561420543051,1.7471515547297853,1
31.73.04.1011,2024-02-24 08:00:00,duri selatan,31.600085502012938,84.48940780960177,13.365906163278478,S,72.81482980986061,5.64857876775359,Cloudy,2.098517442980965,1.0781086605234658,2.6163868606164016,0
31.73.08.1005,2024-02-24 10:00:00,kelapa dua,29.68327588982206,70.88064342048705,16.639057282905434,NW,69.4768965055848,5.440134161405544,Thunderstorm,2.6915100245407215,1.10534437732105,3.392420773804882,1
31.73.05.1007,2024-02-24 12:00:00,cengkareng timur,29.885381313158994,63.29844947728433,15.439951435909103,N,54.70249467472913,6.58707405839973,Clear,0.06482645926278963,0.7333146893495267,2.3618484788011047,0
31.73.08.1004,2024-02-24 14:00:00,tambora,31.22149474753471,77.17064836195297,2.5595868822999837,E,49.86273412714698,7.478244162477737,Thunderstorm,3.8826310344905606,0.650175431323702,2.7703619893703486,1
31.73.04.1003,2024-02-24 16:00:00,kembangan selatan,30.16232904888517,97.5104774663346,12.370904525101665,NW,34.129501407942975,6.449083023794615,Heavy Rain,3.5159564694182013,1.5464994312695959,0.6686671587814056,0
31.73.04.1011,2024-02-24 18:00:00,meruya selatan,27.96071957064441,70.30068968114715,15.452311382400403,SW,66.91232823213377,2.9566592533840135,Cloudy,4.232673747750469,1.2068292309623203,2.466434354527826,1
31.73.04.1003,2024-02-24 20:00:00,duri utara,28.460118334999386,74.37122336914793,16.235610467897754,SW,37.88578831067427,6.567296120445904,Light Rain,1.0298185135610132,0.4221397963862572,1.2189737000793488,0
31.73.04.1010,2024-02-24 22:00:00,kebon jeruk,29.54204546142686,95.7100114609986,0.4100188153459534,E,60.74301817182864,7.367117307214103,Light Rain,0.6473596367995478,1.263473157767825,2.8764180888644413,1
31.73.08.1002,2024-02-25 00:00:00,angke,26.3752140460464,70.43497389360377,21.850537906771834,S,52.11231331749184,4.637171803597459,Cloudy,0.15978084314059382,0.5437318876521442,1.5793760206312928,0
31.73.04.1004,2024-02-25 02:00:00,tambora,31.784351301083834,82.09806171586249,16.46321914769016,SW,20.744684667004186,0.9912931019728735,Light Rain,1.1448542273605429,0.060602506607297935,2.775937952077177,0
31.73.01.1004,2024-02-25 04:00:00,sukabumi selatan,29.761592730985413,87.3795839297777,6.236812465031358,NW,30.940485228755847,8.776804673113386,Clear,0.9777587177817664,0.28999249156106877,1.6514680039713265,0
31.73.01.1003,2024-02-25 06:00:00,kali anyar,29.149986053212785,71.92480881357416,30.87287207473986,W,64.98942341170795,5.961745923872146,Cloudy,2.846323642075241,0.02995720987744277,0.5117364219058554,0
31.73.04.1007,2024-02-25 08:00:00,jembatan lima,32.346230040086986,79.21411739545746,12.354305033469581,SE,41.3499648314613,1.388727693301246,Cloudy,0.7587268249164782,1.9607796439551275,1.502088819748072,0
31.73.04.1011,2024-02-25 10:00:00,meruya selatan,28.592676937938474,84.26817703026515,12.914762024905256,NW,40.48228714782482,11.053464341478435,Thunderstorm,4.047156953917653,1.9551071504222646,1.0476104676353448,1
31.73.05.1006,2024-02-25 12:00:00,meruya utara,28.414502213048735,68.98769266419605,20.88402590616381,SW,35.25294256345242,4.504891080715762,Rain,5.683255065218153,1.6386852254290243,3.0455075920837413,1
31.73.04.1005,2024-02-25 14:00:00,rawa buaya,27.550305897325494,86.49348418638104,31.605941592515222,SW,36.116392159922896,12.00085674959577,Thunderstorm,0.4563902487509979,0.762801882694103,0.21071479794460712,0
31.73.08.1003,2024-02-25 16:00:00,meruya utara,29.917192906742066,66.88600134624933,21.22347648806786,NE,96.48576918070003,6.704332158942197,Light Rain,0.12013728352425557,0.4964484833726418,0.6048925118651256,0
31.73.01.1004,2024-02-25 18:00:00,meruya selatan,29.818202075807694,65.04285654797758,22.47554204398399,N,26.19524536088809,5.214164388913678,Rain,3.059824089955398,0.16820259188783648,1.812104527330444,1
31.73.08.1001,2024-02-25 20:00:00,krendang,27.030842216444494,52.7848136401353,6.700839392926149,S,92.16638711229433,6.20652638119228,Cloudy,1.7976258270368035,1.7641152961223143,1.0567221421262787,0
31.73.08.1001,2024-02-25 22:00:00,tambora,28.42801964625248,67.51222786955971,16.096119082307258,NW,46.275504639036,3.9126991896858483,Light Rain,2.3269137375242837,1.7273978415166606,0.047496639077008185,0
31.73.01.1005,2024-02-26 00:00:00,angke,27.049949935178574,63.02254130989709,10.751771280338936,SW,38.05664251536453,5.8923706454909475,Heavy Rain,4.189667624818586,1.4259045733962592,1.410358467280219,1
31.73.04.1006,2024-02-26 02:00:00,krendang,26.920506304502172,68.98828599290542,21.422762772306235,S,64.45632245542885,10.900265013156382,Light Rain,1.0820906489030337,0.141339475960372,1.7802791559914795,0
31.73.05.1005,2024-02-26 04:00:00,kelapa dua,23.98932216874096,83.5615724012141,22.224006994732775,E,56.04003082691057,3.4262459036268154,Rain,0.4591323209078271,0.7602405038243283,2.961216900313844,0
31.73.08.1005,2024-02-26 06:00:00,cengkareng barat,28.275841856032745,49.92684750806336,29.44159342770598,E,49.665382501644906,7.105106352691966,Rain,0.7788588719263558,0.9347712841143234,0.8202271353985882,0
31.73.05.1006,2024-02-26 08:00:00,meruya utara,24.068489226171835,46.344244024570514,-3.2825267868720136,NW,60.28510686082424,3.8857571328518303,Cloudy,1.265227972706441,0.38675743260948203,1.681109167958876,0
31.73.08.1003,2024-02-26 10:00:00,cengkareng barat,27.612682789715112,63.978253035054415,9.903226308425602,NE,55.63693899930167,5.303050490749946,Clear,0.9264617893733925,2.176776853965371,3.467715311874084,1
31.73.08.1001,2024-02-26 12:00:00,kapuk,27.184087436304218,81.39238265101085,26.56772003051761,SW,49.20491002238712,10.812890523795922,Heavy Rain,3.288082626535048,0.053693251202184156,3.409708229141453,1
31.73.08.1001,2024-02-26 14:00:00,pekojan,31.944164596577377,78.9123596090968,3.2493319930735396,NW,78.49737200514359,7.0873724019951885,Cloudy,4.312114949749326,0.4052297674917177,1.5668943336441363,1
31.73.05.1002,2024-02-26 16:00:00,kembangan utara,26.03383749963715,63.74828540292032,22.29896714179305,SE,17.874244981576,7.6505403719089715,Heavy Rain,4.304478106258273,0.3907174697731923,0.728317565007479,1
31.73.05.1004,2024-02-26 18:00:00,srengseng,26.759458992629522,91.58175717744096,25.132870616738554,NE,31.418154762087646,5.916869194919354,Heavy Rain,0.24865231297540857,0.8673237799563658,1.122771818608349,0
31.73.05.1005,2024-02-26 20:00:00,tambora,27.845144901051913,65.28281715401029,15.100997055414473,SW,34.63548421762199,12.659731987151599,Cloudy,0.050365355910411136,0.8312469390972023,0.24493727423661116,0
31.73.05.1006,2024-02-26 22:00:00,kembangan utara,27.27717058140312,81.40998645729586,3.0772792915997673,SW,27.772809077919007,3.295181945169311,Light Rain,1.910343046523187,1.8168651466761232,0.9117904165080537,0
31.73.01.1005,2024-02-27 00:00:00,tambora,32.85168964485537,69.53629688441357,14.296784842937388,S,56.87676330292809,1.6773598562731866,Thunderstorm,1.6152784208559565,0.2705051202622556,1.5495880308165513,0
31.73.05.1007,2024-02-27 02:00:00,duri utara,25.680296590370645,62.25603152888567,27.935111037712005,NW,67.5501575038725,10.066327555540434,Heavy Rain,3.3265902854222755,0.16000234829969084,2.0310265975944737,1
31.73.05.1006,2024-02-27 04:00:00,pekojan,27.851206245125017,66.0503268816329,28.62847161513838,SW,4.756721269816467,4.754549657274372,Rain,0.23779541642590019,1.0949246915828958,2.500835842505495,0
31.73.04.1001,2024-02-27 06:00:00,tambora,29.885732165837098,85.31703945659969,17.13975567629828,S,42.62888643608133,6.788840614340027,Cloudy,1.2634648532474368,0.6342500383629797,1.3177906881743542,0
31.73.08.1002,2024-02-27 08:00:00,kapuk,31.45599569205249,79.9506120767079,6.9112932235221916,SW,46.506217691332026,10.144288022644297,Clear,5.269668318713124,2.0986935405625733,1.2270348200862546,1
31.73.01.1005,2024-02-27 10:00:00,angke,27.848812588817292,88.68534047473392,30.34926977842371,N,47.41729114504989,6.823008512409979,Light Rain,0.2407423442282175,0.029565217312260694,2.5291028808127427,0
31.73.04.1006,2024-02-27 12:00:00,meruya selatan,23.451138531423894,79.95005003769211,22.430774689204288,NE,21.993271058233447,11.465965892351774,Heavy Rain,1.3913220954126686,2.4881558682919014,1.0324374082826473,0
31.73.04.1005,2024-02-27 14:00:00,meruya selatan,28.506915583730567,51.574360736569204,7.478573004406106,NW,46.71848587907972,6.084755876319696,Clear,0.7040957724146978,0.3952597622094026,2.31098506284172,0
31.73.08.1003,2024-02-27 16:00:00,sukabumi selatan,32.80242908644825,105.1786632574393,18.30178825957713,N,31.50827410488007,3.915640385737518,Light Rain,0.9786549325646428,0.11398649212335221,0.5737169981592978,0
31.73.04.1010,2024-02-27 18:00:00,kembangan selatan,29.74310099685094,80.15411632399756,17.906754419740913,NW,46.1827403208782,0.3113782515309813,Cloudy,3.359892985007214,1.498344926623637,2.0267329073968288,1
31.73.04.1004,2024-02-27 20:00:00,cengkareng barat,29.612217953591237,82.16130117801319,9.84956943543554,SE,10.937037805484131,6.506984911373847,Clear,1.7852102665206153,1.45216214485038,4.046905669750416,1
31.73.01.1002,2024-02-27 22:00:00,kedoya selatan,25.896338348013103,69.33412378584003,18.35001556270829,E,46.3562064584808,0.010651855688005085,Rain,3.7916969720919296,1.4716078536961632,0.3165005394761413,1
31.73.05.1002,2024-02-28 00:00:00,jembatan lima,25.602789102980182,90.77271182710754,24.89281773695268,W,36.395709706036996,6.568879449728193,Heavy Rain,2.1296693096261072,1.1113040580955915,3.2122625346754754,1
31.73.01.1005,2024-02-28 02:00:00,meruya utara,28.987747175392606,59.02831821885755,12.788737339047708,S,48.0120320388601,9.48450127852028,Heavy Rain,1.0879008675174262,2.82725294190947,2.305141762971642,0
31.73.01.1002,2024-02-28 04:00:00,sukabumi utara,24.85726784077901,83.5304428367404,25.773864551659024,NW,62.34372191954262,5.691030650214035,Clear,1.120347729454978,0.05192178522454727,2.5268774169912835,0
31.73.05.1004,2024-02-28 06:00:00,jembatan lima,31.170546229183586,44.83402840946901,0.1955578644156315,NE,53.55226521773388,6.223254989512088,Light Rain,2.4911174282076747,2.122842768662939,2.275227851616749,1
31.73.01.1002,2024-02-28 08:00:00,meruya utara,26.515077121093675,84.49990904517097,34.490907953506316,NW,74.87728316047426,8.087257843711114,Cloudy,0.36173120773693945,0.2600008846216979,0.6739310027368006,0
31.73.01.1006,2024-02-28 10:00:00,srengseng,28.86564489513851,59.22338064562921,15.840575989678976,NW,45.511302407358826,7.454934016346086,Thunderstorm,1.9524698528027944,2.355716050154237,0.14614500193546864,0
31.73.08.1002,2024-02-28 12:00:00,cengkareng barat,23.54359738758274,78.741566013432,24.606571502932983,NW,70.43711766834927,8.716250474121166,Heavy Rain,0.11445934962947879,1.3134650383694044,2.0358234736011234,1
31.73.04.1006,2024-02-28 14:00:00,kali anyar,27.810035385186357,94.28575621543777,17.232373244473344,W,83.31416181090906,5.685589540984282,Rain,2.5655791670661063,2.2814912167022414,1.3028219820254037,1
31.73.05.1003,2024-02-28 16:00:00,srengseng,25.54505656254113,86.59351368834082,8.23797019074047,SW,61.65590602804063,0.04844020748203093,Heavy Rain,2.8069390584549474,1.7462535078954153,0.25491422608580283,0
31.73.05.1001,2024-02-28 18:00:00,kedoya selatan,22.29626558812666,92.37272379201198,15.031633599227913,NW,54.16131357188874,8.756120231504125,Heavy Rain,6.339776740334429,0.713796395119185,0.8964610256049106,1
31.73.08.1004,2024-02-28 20:00:00,kedaung kali angke,30.48561209046419,90.88307117660993,-1.1345832865522052,SW,65.23333114218516,5.121364269100471,Thunderstorm,2.7080796658043456,0.7594822009018045,0.16003252101304222,0
31.73.01.1002,2024-02-28 22:00:00,kedoya utara,33.62923113039257,67.21266063984275,21.286889525950574,NE,62.55467211606646,3.4775493825830175,Thunderstorm,1.5173604127124556,0.025321674179606513,3.8071295529674467,0
